Alapkezelő;Alap megnevezése;Sorozat megnevezése;Az alap (sorozat) ISIN kódja / egyéb azonosító;Alap fajta;Futamidő;Elsődleges eszközkategória;Befektetési politika;Földrajzi, devizális kitettség;Devizanem;Az alap (sorozat) átlagos nettó eszközértéke;"Alapkezelési díj 
(tájékoztató alapján) %-ban";"Sikerdíj 
(tájékoztató alapján) %-ban";A sikerdíj elszámolás gyakorisága;Letétkezelési díj (tájékoztató alapján) %-ban;Egyéb, a tájékoztatóban %-os formában meghatározott díjak összesen, %-ban;A tájékoztatóban %-ban meghatározott maximális díjterhelés;Az alapra terhelt összes költség;Az alapra terhelt alapkezelési díj ;Az alapra terhelt sikerdíj ;Az alapra terhelt eladási, visszaváltási, forgalmazási jutalék;Az alapra terhelt letétkezelési díj ;Az alapra terhelt egyéb költségek;Korrigált  értékpapír kereskedési és bankköltség;ezen belül: a 10 %-nál nagyobb arányt jelentő kollektív értékpapírokba történő befektetés kapcsán felmerült költségek;Ingatlanalapokra terhelt értékcsökkenés, továbbszámlázott közüzemi díjak, egyéb költségek;A 10 %-nál nagyobb arányt jelentő kollektív értékpapírokba történő befektetéshez kapcsolódó arányosított, összesített folyó díjterhelési mutató (%);"Az alapra terhelt összes korrigált költség
(Ft / deviza)";Alapkezelési díj/összes korrigált költség (%);Letétkezelési díj/összes korrigált költség (%);Alapkezelési díj/SÁNE (%);Letétkezelési díj/SÁNE (%);"TER 2024
(%)"
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH Közép-Európai Részvény Alap;MBH Közép-Európai Részvény Alap I sorozat;HU0000715479;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;HUF;455,257,478.00;1.5;;;0.05;2.585;;6,833,228.00;4,356,574.00;0.00;402,298.00;416,498.00;704,594.00;953,264.00;0.00;0.00;0;5,879,964.00;74.09;7.08;0.96;0.09;1.29
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH Közép-Európai Részvény Alap;MBH Közép-Európai Részvény Alap HUF Sorozat;HU0000702717;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;HUF;3,425,520,089.00;3;20;éves;0.05;4.085;;112,337,831.00;81,951,062.00;11,751,534.00;3,027,037.00;3,133,881.00;5,301,614.00;7,172,703.00;0.00;0.00;0;93,413,594.00;87.73;3.35;2.39;0.09;2.73
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH Közép-Európai Részvény Alap;MBH Közép-Európai Részvény Alap EUR Sorozat;HU0000706387;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;EUR;976,434,462.00;3;;;0.05;4.085;;31,558,283.00;23,359,910.00;2,886,454.00;862,848.00;893,303.00;1,511,210.00;2,044,558.00;0.00;0.00;0;26,627,271.00;87.73;3.35;2.39;0.09;2.73
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH NEXT Egészséges Életmód Alap;MBH NEXT Egészséges Életmód Alap EUR sorozat;HU0000728324;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;EUR;507,751,968.00;3;;;0.06;4.085;;11,482,337.00;10,030,841.00;0.00;76,680.00;253,938.00;864,556.00;256,322.00;0.00;0.00;0.01;11,226,015.00;89.35;2.26;1.98;0.05;2.22
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH NEXT Egészséges Életmód Alap;MBH NEXT Egészséges Életmód Alap USD sorozat;HU0000728316;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;USD;194,694,707.00;3;;;0.06;4.085;;4,402,839.00;3,846,271.00;0.00;29,403.00;97,371.00;331,509.00;98,285.00;0.00;0.00;0;4,304,554.00;89.35;2.26;1.98;0.05;2.21
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH NEXT Egészséges Életmód Alap;MBH NEXT Egészséges Életmód Alap HUF sorozat;HU0000728308;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;HUF;1,325,568,149.00;3;;;0.06;4.085;;29,976,488.00;26,187,123.00;0.00;200,187.00;662,945.00;2,257,061.00;669,172.00;0.00;0.00;0.03;29,307,316.00;89.35;2.26;1.98;0.05;2.24
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH NEXT Generáció Alap;MBH NEXT Generáció Alap;HU0000712153;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;HUF;2,653,690,900.00;3;;;0.05;4.085;;59,501,701.99;52,740,554.00;0.00;252,987.00;1,194,034.00;4,621,792.00;692,334.99;0.00;0.00;0;58,809,367.00;89.68;2.03;1.99;0.04;2.22
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH NEXT Technológia Abszolút Hozamú Származtatott Alap;MBH NEXT Technológia Abszolút Hozamú Származtatott Alap USD sorozat;HU0000723515;nyílt végű;határozatlan;értékpapíralap;abszolút hozamú alap;külföldi;USD;639,272,280.00;3;;;0.05;4.085;;17,755,307.00;15,215,792.00;0.00;1,006,505.00;251,235.00;1,065,332.00;216,443.00;41,998.00;0.00;0;17,538,864.00;86.75;1.43;2.38;0.04;2.74
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH NEXT Technológia Abszolút Hozamú Származtatott Alap;MBH NEXT Technológia Abszolút Hozamú Származtatott Alap HUF sorozat;HU0000723507;nyílt végű;határozatlan;értékpapíralap;abszolút hozamú alap;külföldi;HUF;5,252,044,181.00;3;;;0.05;4.085;;145,871,567.00;125,007,784.00;0.00;8,269,105.00;2,064,063.00;8,752,397.00;1,778,218.00;345,044.00;0.00;0.03;144,093,349.00;86.75;1.43;2.38;0.04;2.77
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH Nyersanyag Származtatott Alap;A;HU0000707971;nyílt végű;határozatlan;értékpapíralap;árupiaci alap;külföldi;HUF;905,723,932.00;3;20;éves;0.2;4.085;;19,883,181.00;13,599,006.00;1,905,461.00;;1,585,337.00;2,411,286.00;382,091.00;0.00;;0;17,595,629.00;77.29;9.01;1.50;0.18;1.94
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH PARADIGMA Abszolút Hozamú Származtatott Alap;MBH PARADIGMA Abszolút Hozamú Származtatott Alap HUF sorozat;HU0000713409;nyílt végű;határozatlan;értékpapíralap;abszolút hozamú alap;külföldi;HUF;3,333,938,385.00;3;20;éves;0.05;4.085;;121,339,401.00;57,537,108.00;52,046,498.00;3,227,239.00;1,513,132.00;4,163,937.00;2,851,487.00;0.00;0.00;0;66,441,416.00;86.60;2.28;1.73;0.05;1.99
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH PARADIGMA Abszolút Hozamú Származtatott Alap;MBH PARADIGMA Abszolút Hozamú Származtatott Alap I sorozat;HU0000715495;nyílt végű;határozatlan;értékpapíralap;abszolút hozamú alap;külföldi;HUF;196,705,282.00;1.5;;;0.05;2.585;;5,093,249.00;1,697,370.00;2,702,277.00;190,410.00;89,276.00;245,676.00;168,240.00;0.00;0.00;0;2,222,732.00;76.36;4.02;0.86;0.05;1.13
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH PB TOP Abszolút Hozamú Származtatott Alap;MBH PB TOP Abszolút Hozamú Származtatott Alap A sorozat;HU0000714241;nyílt végű;határozatlan;értékpapíralap;abszolút hozamú alap;külföldi;HUF;6,378,763,138.00;3;20;éves;0.2;4.085;;157,287,758.00;124,009,226.00;17,086,509.00;0.00;6,344,537.00;8,905,848.00;941,638.00;0.00;0.00;0;139,259,611.00;89.05;4.56;1.94;0.10;2.18
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH PB TOP Abszolút Hozamú Származtatott Alap;MBH PB TOP Abszolút Hozamú Származtatott Alap I sorozat;HU0000733092;nyílt végű;határozatlan;értékpapíralap;abszolút hozamú alap;külföldi;HUF;1,646,422,926.00;0.05;20;éves;0.2;4.085;;5,571,009.00;1,391,685.00;;0.00;1,637,589.00;2,298,689.00;243,046.00;0.00;0.00;0;5,327,963.00;26.12;30.74;0.08;0.10;0.32
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH Prémium Dinamikus Vegyes Értékpapír Részalap;MBH Prémium Dinamikus Vegyes Értékpapír Részalap;HU0000716329;nyílt végű;határozatlan;értékpapíralap;vegíes értékpapíralap;hazai;HUF;3,247,434,819.00;3;20;éves;0.05;4.085;;77,392,985.00;59,974,442.00;6,873,390.00;3,460,448.00;1,329,011.00;5,085,248.00;670,446.00;80,948.00;0.00;0.03;69,849,149.00;85.86;1.90;1.85;0.04;2.18
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH Prémium Kiegyensúlyozott Vegyes Értékpapír Részalap;MBH Prémium Kiegyensúlyozott Vegyes Értékpapír Részalap;HU0000716337;nyílt végű;határozatlan;értékpapíralap;vegíes értékpapíralap;hazai;HUF;15,699,272,033.00;3;20;éves;0.05;4.085;;263,978,563.00;202,556,565.00;0.00;33,854,813.00;6,125,828.00;16,925,018.00;4,516,339.00;0.00;0.00;0;259,462,224.00;78.07;2.36;1.29;0.04;1.65
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH Prémium Konzervatív Vegyes Értékpapír Részalap;MBH Prémium Konzervatív Vegyes Értékpapír Részalap;HU0000716345;nyílt végű;határozatlan;értékpapíralap;vegíes értékpapíralap;hazai;HUF;26,139,047,523.00;3;20;éves;0.05;4.085;;370,730,104.00;233,562,332.00;14,459,219.00;86,298,563.00;10,728,059.00;22,606,055.00;3,075,876.00;0.00;0.00;0.23;353,195,009.00;66.13;3.04;0.89;0.04;1.58
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH Prémium Progresszív Vegyes Értékpapír Részalap;MBH Prémium Progresszív Vegyes Értékpapír Részalap;HU0000716352;nyílt végű;határozatlan;értékpapíralap;vegíes értékpapíralap;hazai;HUF;8,578,119,478.00;3;20;éves;0.05;4.085;;177,432,690.00;130,734,304.00;18,900,100.00;11,665,841.00;3,259,428.00;9,759,733.00;3,113,284.00;0.00;0.00;0;155,419,306.00;84.12;2.10;1.52;0.04;1.81
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH Rotunda Abszolút Hozamú Származtatott Alap;A;HU0000722285;nyílt végű;határozatlan;értékpapíralap;abszolút hozamú alap;külföldi;HUF;2,080,114,962.00;3;20;éves;0.2;4.085;;47,465,871.00;30,292,505.00;0.00;;2,077,320.00;6,282,250.00;8,813,796.00;0.00;;0;38,652,075.00;78.37;5.37;1.46;0.10;1.86
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH USA Részvény Alap;MBH USA Részvény Alap HUFH Sorozat;HU0000712351;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;HUF;7,583,081,225.00;3;;;0.05;4.085;;193,122,974.00;165,969,263.00;0.00;4,728,123.00;2,938,836.00;10,203,243.00;9,283,509.00;1,813,717.00;0.00;0.02;183,839,465.00;90.28;1.60;2.19;0.04;2.44
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH USA Részvény Alap;MBH USA Részvény Alap USD Sorozat;HU0000721014;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;USD;744,523,410.00;3;;;0.05;4.085;;18,961,233.00;16,295,223.00;0.00;464,217.00;288,541.00;1,001,777.00;911,475.00;178,075.00;0.00;0;18,049,758.00;90.28;1.60;2.19;0.04;2.42
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH Ütemező 2 Globális Részvény Alapok Alapja;MBH Ütemező 2 Globális Részvény Alapok Alapja USD sorozat;HU0000732607;nyílt végű;határozatlan;értékpapíralap;alapok alapja;külföldi;USD;486,440,822.00;3;;;0.08;4.085;;2,441,601.00;1,607,699.00;0.00;0.00;194,366.00;536,944.00;102,592.00;0.00;0.00;0;2,339,009.00;68.73;8.31;0.33;0.04;0.48
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH Ütemező 2 Globális Részvény Alapok Alapja;MBH Ütemező 2 Globális Részvény Alapok Alapja HUF sorozat;HU0000732581;nyílt végű;határozatlan;értékpapíralap;alapok alapja;külföldi;HUF;8,810,068,426.00;3;;;0.08;4.085;;44,220,533.00;29,117,500.00;0.00;0.00;3,520,211.00;9,724,759.00;1,858,063.00;0.00;0.00;0;42,362,470.00;68.73;8.31;0.33;0.04;0.48
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH Ütemező 2 Globális Részvény Alapok Alapja;MBH Ütemező 2 Globális Részvény Alapok Alapja EUR sorozat;HU0000732599;nyílt végű;határozatlan;értékpapíralap;alapok alapja;külföldi;EUR;1,801,316,228.00;3;;;0.08;4.085;;9,041,379.00;5,953,396.00;0.00;0.00;719,746.00;1,988,335.00;379,902.00;0.00;0.00;0;8,661,477.00;68.73;8.31;0.33;0.04;0.48
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MBH Zöldülő Vállalatok Részvény Alap;A;HU0000727532;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;HUF;588,347,823.00;3;20;éves;0.2;4.085;;16,861,942.00;5,880,037.00;6,316,933.00;;587,178.00;3,150,130.00;927,664.00;0.00;;0;9,617,345.00;61.14;6.11;1.00;0.10;1.63
MBH Befektetési Alapkezelő Zártkörűen Működő Részvénytársaság;MKB Ütemező Fejlett Piaci Részvény Alapok Alapja;A;HU0000731492;nyílt végű;határozatlan;értékpapíralap;alapok alapja;külföldi;HUF;12,716,416,213.00;3;;;0.2;4.085;;164,852,404.00;145,064,083.00;;;7,608,077.00;11,391,840.00;788,404.00;508,239.00;;0.72;164,064,000.00;88.42;4.64;1.14;0.06;2.01
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Abszolút Hozamú Származtatott Alap;A sorozat;HU0000704457;nyílt végű;határozatlan;értékpapíralap;abszolút hozamú alap;külföldi;HUF;7,120,644,734.00;2;20;éves;0.05;2;;258,221,714.00;143,023,195.00;78,929,451.00;0.00;3,586,799.00;6,216,102.00;26,466,167.00;0.00;0.00;0.0132;152,826,096.00;93.59;2.35;2.01;0.05;2.16
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Abszolút Hozamú Származtatott Alap;B sorozat;HU0000704440;nyílt végű;határozatlan;értékpapíralap;abszolút hozamú alap;külföldi;HUF;22,257,662,107.00;1;20;éves;0.05;2;;652,396,783.00;222,793,122.00;316,552,809.00;0.00;11,179,416.00;19,381,078.00;82,490,358.00;0.00;0.00;0.0132;253,353,616.00;87.94;4.41;1.00;0.05;1.15
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Afrika Részvény Alap;A sorozat;HU0000709753;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;HUF;308,838,824.00;2;20;éves;0.21;1.5;;6,838,079.00;4,712,115.00;0.00;0.00;656,923.00;538,270.00;930,771.00;0.00;0.00;0;5,907,308.00;79.77;11.12;1.53;0.21;1.91
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Afrika Részvény Alap;C sorozat;HU0000709886;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;EUR;46,063,389.00;2;20;éves;0.21;1.5;;994,558.00;682,836.00;0.00;0.00;95,570.00;80,742.00;135,410.00;0.00;0.00;0;859,148.00;79.48;11.12;1.48;0.21;1.87
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Afrika Részvény Alap;B sorozat;HU0000709878;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;HUF;899,187,413.00;0.8;20;éves;0.21;1.5;;13,158,290.00;7,099,683.00;0.00;0.00;1,870,460.00;1,537,958.00;2,650,189.00;0.00;0.00;0;10,508,101.00;67.56;17.80;0.79;0.21;1.17
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP AHA Euró Származtatott Alapba Fektető Alap ;A sorozat;HU0000713755;nyílt végű;határozatlan;értékpapíralap;alapok alapja;külföldi;EUR;1,461,855,701.00;1.5;;;0.05;1.5;;17,288,693.00;14,628,115.00;0.00;0.00;733,610.00;1,856,498.00;70,470.00;0.00;0.00;1.1425;17,218,223.00;84.96;4.26;1.00;0.05;2.32
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Ázsiai Részvény Alapok Alapja ;A sorozat;HU0000706718;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;HUF;1,372,599,878.00;2;;;0.05;1.5;;14,787,705.00;10,991,446.00;0.00;0.00;689,005.00;2,141,433.00;965,821.00;0.00;0.00;0.1121;13,821,884.00;79.52;4.98;0.80;0.05;1.12
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Ázsiai Részvény Alapok Alapja ;B sorozat;HU0000706726;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;EUR;176,601,762.00;2;;;0.05;1.5;;1,901,597.00;1,412,937.00;0.00;0.00;88,619.00;275,819.00;124,222.00;0.00;0.00;0.1121;1,777,375.00;79.50;4.99;0.80;0.05;1.12
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Céldátum 2025 Vegyes Alapba Fektető Alap ;I Sorozat;HU0000726260;nyílt végű;határozatlan;értékpapíralap;alapok alapja;külföldi;HUF;225,321,292.00;0.8;;;0.05;1.5;;1,114,512.00;720,066.00;0.00;0.00;112,964.00;263,306.00;18,176.00;0.00;0.00;0.3566;1,096,336.00;65.68;10.30;0.32;0.05;0.84
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Céldátum 2025 Vegyes Alapba Fektető Alap ;A sorozat;HU0000726252;nyílt végű;határozatlan;értékpapíralap;alapok alapja;külföldi;HUF;1,498,935,566.00;2;;;0.05;1.5;;17,975,947.00;15,340,401.00;0.00;0.00;754,730.00;1,759,386.00;121,430.00;0.00;0.00;0.3566;17,854,517.00;85.92;4.23;1.02;0.05;1.55
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Céldátum 2030 Vegyes Alapba Fektető Alap ;I Sorozat;HU0000726286;nyílt végű;határozatlan;értékpapíralap;alapok alapja;külföldi;HUF;330,152,685.00;0.8;;;0.05;1.5;;2,193,196.00;1,553,851.00;0.00;0.00;165,945.00;439,224.00;34,176.00;0.00;0.00;0.2617;2,159,020.00;71.97;7.69;0.47;0.05;0.92
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Céldátum 2030 Vegyes Alapba Fektető Alap ;A sorozat;HU0000726278;nyílt végű;határozatlan;értékpapíralap;alapok alapja;külföldi;HUF;1,290,457,039.00;2;;;0.05;1.5;;17,649,488.00;15,146,693.00;0.00;0.00;649,644.00;1,719,360.00;133,791.00;0.00;0.00;0.2617;17,515,697.00;86.47;3.71;1.17;0.05;1.62
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Céldátum 2035 Vegyes Alapba Fektető Alap ;A sorozat;HU0000726294;nyílt végű;határozatlan;értékpapíralap;alapok alapja;külföldi;HUF;306,919,822.00;2;;;0.05;1.5;;4,818,421.00;3,950,963.00;0.00;0.00;154,955.00;660,660.00;51,843.00;0.00;0.00;0.1796;4,766,578.00;82.89;3.25;1.29;0.05;1.73
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Céldátum 2035 Vegyes Alapba Fektető Alap ;I Sorozat;HU0000726302;nyílt végű;határozatlan;értékpapíralap;alapok alapja;külföldi;HUF;471,498,509.00;0.8;;;0.05;1.5;;4,068,897.00;2,740,389.00;0.00;0.00;237,190.00;1,011,960.00;79,358.00;0.00;0.00;0.1796;3,989,539.00;68.69;5.95;0.58;0.05;1.03
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Céldátum 2040 Alapba Fektető Alap;A sorozat;HU0000726310;nyílt végű;határozatlan;értékpapíralap;dinamikus vegyes alap;külföldi;HUF;213,909,841.00;2;;;0.05;1.5;;3,535,137.00;2,864,329.00;0.00;0.00;108,122.00;520,170.00;42,516.00;0.00;0.00;0.2019;3,492,621.00;82.01;3.10;1.34;0.05;1.83
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Céldátum 2040 Alapba Fektető Alap;I Sorozat;HU0000726328;nyílt végű;határozatlan;értékpapíralap;dinamikus vegyes alap;külföldi;HUF;438,706,135.00;0.8;;;0.05;1.5;;4,146,970.00;2,772,424.00;0.00;0.00;220,941.00;1,066,727.00;86,878.00;0.00;0.00;0.2019;4,060,092.00;68.28;5.44;0.63;0.05;1.13
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Céldátum 2045 Alapba Fektető Alap;A sorozat;HU0000726336;nyílt végű;határozatlan;értékpapíralap;dinamikus vegyes alap;külföldi;HUF;217,690,718.00;2;;;0.05;1.5;;3,755,991.00;3,048,810.00;0.00;0.00;110,100.00;552,392.00;44,689.00;0.00;0.00;0.2069;3,711,302.00;82.15;2.97;1.40;0.05;1.91
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Céldátum 2045 Alapba Fektető Alap;I Sorozat;HU0000726344;nyílt végű;határozatlan;értékpapíralap;dinamikus vegyes alap;külföldi;HUF;402,655,738.00;0.8;;;0.05;1.5;;4,085,818.00;2,784,868.00;0.00;0.00;202,629.00;1,016,075.00;82,246.00;0.00;0.00;0.2069;4,003,572.00;69.56;5.06;0.69;0.05;1.20
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Céldátum 2050 Alapba Fektető Alap;I Sorozat;HU0000726369;nyílt végű;határozatlan;értékpapíralap;dinamikus vegyes alap;külföldi;HUF;309,536,898.00;0.8;;;0.05;1.5;;3,304,709.00;2,323,719.00;0.00;0.00;155,633.00;762,826.00;62,531.00;0.00;0.00;0.1521;3,242,178.00;71.67;4.80;0.75;0.05;1.20
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Céldátum 2050 Alapba Fektető Alap;A sorozat;HU0000726351;nyílt végű;határozatlan;értékpapíralap;dinamikus vegyes alap;külföldi;HUF;335,068,282.00;2;;;0.05;1.5;;5,962,450.00;4,894,401.00;0.00;0.00;169,386.00;830,607.00;68,056.00;0.00;0.00;0.1521;5,894,394.00;83.03;2.87;1.46;0.05;1.91
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP DOLLÁR Rövid Kötvény Alap;I Sorozat;HU0000732763;nyílt végű;határozatlan;értékpapíralap;rövid kötvényalap;külföldi;USD;24,886,873,428.00;0;;;0.06;1.5;;34,123,505.00;0.00;0.00;0.00;12,429,251.00;21,076,592.00;617,662.00;0.00;0.00;0;33,505,843.00;0.00;37.10;0.00;0.05;0.13
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP DOLLÁR Rövid Kötvény Alap;A sorozat;HU0000702170;nyílt végű;határozatlan;értékpapíralap;rövid kötvényalap;külföldi;USD;73,721,812,298.00;1;;;0.06;1.5;;470,269,449.00;368,909,606.00;0.00;0.00;36,899,728.00;62,626,414.00;1,833,701.00;0.00;0.00;0;468,435,748.00;78.75;7.88;0.50;0.05;0.64
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP EMDA Abszolút Hozamú Származtatott Alap;A sorozat;HU0000706361;nyílt végű;határozatlan;értékpapíralap;abszolút hozamú alap;külföldi;HUF;41,688,154,428.00;2;20;éves;0.05;2.5;;916,602,538.00;831,574,842.00;0.00;0.00;20,854,914.00;36,967,972.00;27,204,810.00;0.00;0.00;0.1086;889,397,728.00;93.50;2.34;1.99;0.05;2.24
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP EMDA Abszolút Hozamú Származtatott Alap;I Sorozat;HU0000720271;nyílt végű;határozatlan;értékpapíralap;abszolút hozamú alap;külföldi;HUF;30,335,139,583.00;0.8;20;éves;0.05;2.5;;305,555,059.00;243,261,056.00;194,049.00;0.00;15,235,673.00;26,989,657.00;19,874,624.00;0.00;0.00;0.1086;285,486,386.00;85.21;5.34;0.80;0.05;1.05
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP EMDA Euró Származtatott Alapba Fektető Alap;A sorozat;HU0000728282;nyílt végű;határozatlan;értékpapíralap;alapok alapja;külföldi;EUR;5,171,666,607.00;1.5;;;0.05;2;;67,578,181.00;61,937,951.00;0.00;0.00;2,586,816.00;3,018,667.00;34,747.00;0.00;0.00;1.0655;67,543,434.00;91.70;3.83;1.20;0.05;2.37
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP EMDA Euró Származtatott Alapba Fektető Alap;B sorozat;HU0000728290;nyílt végű;határozatlan;értékpapíralap;alapok alapja;külföldi;HUF;1,751,815,029.00;1.5;;;0.05;2;;23,800,971.00;21,817,563.00;0.00;0.00;910,710.00;1,060,465.00;12,233.00;0.00;0.00;1.0655;23,788,738.00;91.71;3.83;1.25;0.05;2.42
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP EMEA Származtatott Kötvény Alap;A sorozat;HU0000711015;nyílt végű;határozatlan;értékpapíralap;szabad futamidejű kötvényalap;külföldi;HUF;4,470,305,271.00;1.5;20;éves;0.05;1.5;;74,263,559.00;67,668,002.00;0.00;0.00;2,261,583.00;4,219,303.00;114,671.00;0.00;0.00;0;74,148,888.00;91.26;3.05;1.51;0.05;1.66
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP EMEA Származtatott Kötvény Alap;I Sorozat;HU0000718309;nyílt végű;határozatlan;értékpapíralap;szabad futamidejű kötvényalap;külföldi;HUF;11,498,830,907.00;0.8;20;éves;0.05;1.5;;74,353,946.00;57,513,252.00;0.00;0.00;5,773,561.00;10,774,391.00;292,742.00;0.00;0.00;0;74,061,204.00;77.66;7.80;0.50;0.05;0.64
OTP Alapkezelő Zártkörűen Működő Részvénytársaság;OTP Energiatrend Hozamvédett Zártvégű Alap;A sorozat;HU0000730775;zárt végű;határozott;értékpapíralap;tőkevédett alap;külföldi;HUF;3,521,920,239.00;2;;;0.05;1;;58,935,289.00;52,836,345.00;0.00;0.00;1,766,187.00;4,286,391.00;46,366.00;0.00;0.00;0;58,888,923.00;89.72;3.00;1.50;0.05;1.67
